id,author,text,url,query
2030670848009396512,Geoff,“Electric cars will replace this”,https://x.com/geoff_spuhler/status/2030670848009396512,"""electric cars"" lang:en filter:replies"
2030670516462215404,Democrats are SCUMBAGS,This is why electric cars are stupid,https://x.com/Nelson4Trump/status/2030670516462215404,"""electric cars"" lang:en filter:replies"
2030670272093954146,Victoria Deckerman,"""Elon can not only build rockets and electric cars, but now he even has a drone dance partner? Next time, will he bring the Optimus robot to dance with him?""",https://x.com/Victoria0F0/status/2030670272093954146,"""electric cars"" lang:en filter:replies"
2030668729009533410,Jay,"While we drink from a paper straw and charge our electric cars, Trump turns the sky into a smog filled hellscape.",https://x.com/MinisterFat/status/2030668729009533410,"""electric cars"" lang:en filter:replies"
2030668525334053084,Tim Walden,"Yes, because oil has never panicked and temporarily spiked before.  And yes, because our electric grids are perfectly ready for 100% electric cars.  And yes, because electric cars have exceptional range.  Go outside and experience the real world once in a while.",https://x.com/RottiesandPits/status/2030668525334053084,"""electric cars"" lang:en filter:replies"
2030668157304582332,Decoda,NO! You’re killing your sport! Shitty electric cars… there nothing F1 about this,https://x.com/DecodaDesigns/status/2030668157304582332,"""electric cars"" lang:en filter:replies"
2030668116586381373,EG,That’s a lie. People with electric cars are vaxxed and boosted.,https://x.com/Evanross215/status/2030668116586381373,"""electric cars"" lang:en filter:replies"
2030667849547571504,Jay,"While we drink from a paper straw and charge our electric cars, Trump turns the sky into a smog filled hellscape.",https://x.com/MinisterFat/status/2030667849547571504,"""electric cars"" lang:en filter:replies"
2030667158234026424,KaffeBox,It’s the world leader in electric cars per capita so it gives a picture of where things are headed in the rest of the world if they move to electric.,https://x.com/kaffebox/status/2030667158234026424,"""electric cars"" lang:en filter:replies"
2030666941418062114,khalid karim STEMKITA,"Electric cars costing less than RM100,000 not allowed to be imported into Malaysia.

The keywords is ""protectionism and  competition""",https://x.com/khalidkarim/status/2030666941418062114,"""electric cars"" lang:en filter:replies"
2030665866753220960,KaffeBox,It’s meaningful because it gives a picture of current market conditions when electric cars are dominant.,https://x.com/kaffebox/status/2030665866753220960,"""electric cars"" lang:en filter:replies"
2030665654466961480,stephen moore,Electric cars love start/stop urban journeys. Often exceed the range when doing these journeys. It’s the dual carriageway/ motorway journeys that eat the range.,https://x.com/therealstephen6/status/2030665654466961480,"""electric cars"" lang:en filter:replies"
2030664710635270207,Josh Young,Apparently electric cars are dangerous,https://x.com/JoshYoung/status/2030664710635270207,"""electric cars"" lang:en filter:replies"
2030664105623748926,{}𝔛,Here there will be a rivalry between electric cars : Tesla vs BYD.,https://x.com/AbdoHanbli96425/status/2030664105623748926,"""electric cars"" lang:en filter:replies"
2030663052488519734,Randy,It sure who’s going to buy these electric cars. Sure as hell not going to be me,https://x.com/RandyDumont1/status/2030663052488519734,"""electric cars"" lang:en filter:replies"
2030662109797728274,Big John,"Unless electric cars go on a massive diet, we're going to see a uptick in infrastructure degradation. Roads already suffer from current day road cars. They're, on average, almost 2k lbs heavier than the average vehicle weight. Electric, like fossil fuels, is not the future.",https://x.com/JRKudlick77/status/2030662109797728274,"""electric cars"" lang:en filter:replies"
2030659426571452854,Mike Brannan,"This is how exciting I find the commentary around battery recharging . If I wanted to watch electric cars racing, I'd watch Formula E. But I don't, so I don't.",https://x.com/hithisiswes/status/2030659426571452854,"""electric cars"" lang:en filter:replies"
2030659274418876806,ron tannert,"Question, how many electric cars can be built without oil to make all the plastic, tires, etc?",https://x.com/RonTannert/status/2030659274418876806,"""electric cars"" lang:en filter:replies"
2030659126708122083,EarlyBagYo,electric cars when?,https://x.com/EarlyBagYo/status/2030659126708122083,"""electric cars"" lang:en filter:replies"
2030658898869248270,John Almon,Electric cars were useless when the ice storm hit the southeast.,https://x.com/AlmonJohn559/status/2030658898869248270,"""electric cars"" lang:en filter:replies"
2030657637734363232,"Brainsinajar, award winning wine maker","It would be great. Also, electric cars — the ones that people criticize for having shorter range — would be perfect.",https://x.com/brainsinajar227/status/2030657637734363232,"""electric cars"" lang:en filter:replies"
2030657415646249456,Gohar Ali Gohar,Norway is leading the way. Electric cars are really taking over.,https://x.com/goharaligohar_/status/2030657415646249456,"""electric cars"" lang:en filter:replies"
2030656923847233720,ًKai Muzan,"Happy International Women’s Day!
Imagine raising a son who builds rockets, electric cars, and then spends his free time posting memes on the internet.",https://x.com/xanax_1210/status/2030656923847233720,"""electric cars"" lang:en filter:replies"
2030656913910956444,Pratham,"Have you seen its road presence,it looks quite good tbh,better than those Mahindra electric cars",https://x.com/PrathamSinghi/status/2030656913910956444,"""electric cars"" lang:en filter:replies"
2030656504060137907,PD1,"I don’t think anyone reasonable thinks climate change is a hoax! 
Is climate change being used by politicians as a fear tactic to push an agenda? 100%. 
There is a cause and effect to everything! 
Electric cars, cause lithium mining. Then you have hazard waste from the dead",https://x.com/PDpatriot4life/status/2030656504060137907,"""electric cars"" lang:en filter:replies"
2030656342541943280,Arelius,Trust the people complaining have never been in one and complaining to complain. They just hate electric cars without any solid reason.,https://x.com/Arelius316636/status/2030656342541943280,"""electric cars"" lang:en filter:replies"
2030655067896852588,WOLFTRADER,"If this holds up in real-world use, charging an EV from 10% to 70% in 5 minutes could remove one of the biggest barriers to electric cars  charging tim",https://x.com/KhalifaMasanawa/status/2030655067896852588,"""electric cars"" lang:en filter:replies"
2030654794440867851,Jon Shelness,"Yeah, all-electric cars are amazing to ride in. For people of modest means, I think a lot of it is the cost of entry. A new Nissan Leaf is US$29,000 and you need to pay for a charging station at home. A new Nissan Sentra is US$20,000.",https://x.com/Shelness/status/2030654794440867851,"""electric cars"" lang:en filter:replies"
2030653174407725095,Unkle Ruckus,"U are being forced into the climate change narrative, forced into public transportation, electric cars,  cold homes under the guise of climate change. When actually it is peak oil, and Zuckerberg will still have is yacht and private plane because he plants trees",https://x.com/UnkleRucku11852/status/2030653174407725095,"""electric cars"" lang:en filter:replies"
2030652538765414710,Karen Clark,"A genius, visionary, a man who’s brain works differently than the rest of us. He tried to get rid of excess spending in the United States, he perfected Electric cars, he builds rockets  he keeps his generous donations to charity private. He was a good father to 14 children.",https://x.com/clark_kare91077/status/2030652538765414710,"""electric cars"" lang:en filter:replies"
2030651902283678188,Adolfo Caballero,"Uruguay has after Panama the best banking system in the region. Leader in software development. Leader in cellulose. Leader in renawable energy. We export electric cars, medicine, appliances of all type, Cloth, etc. And the classic as always such as meat,etc.",https://x.com/AdolfoCaba21118/status/2030651902283678188,"""electric cars"" lang:en filter:replies"
2030651401089511560,Kelsey Mims,"Well, I’m glad that we are pushing electric cars and got rid of plastic straws to save the planet cause this is really helping balance out what we’re doing over there",https://x.com/KelseyMims1983/status/2030651401089511560,"""electric cars"" lang:en filter:replies"
2030648644475502713,Richard Collier,It’s utter BS and people starting to see problem with electric cars… they can broke at the touch of a button,https://x.com/collier_ri6157/status/2030648644475502713,"""electric cars"" lang:en filter:replies"
2030648631229886682,Old Fart999,"Change is always resisted. If people finally get exposure due to Robo Taxis, they will better understand all electric cars.",https://x.com/RichRichg99/status/2030648631229886682,"""electric cars"" lang:en filter:replies"
2030648626985181453,thomas paris,What happened to all your electric cars. Gave away your Tesla’s.,https://x.com/tommyparis1947/status/2030648626985181453,"""electric cars"" lang:en filter:replies"
2030647161751253316,adrian warren,"Electric cars are pants, just get a used Honda with a full history and a 2 litre petrol engine, it will serve you forever if you change the oil regularly and look after it",https://x.com/apgloria/status/2030647161751253316,"""electric cars"" lang:en filter:replies"
2030647049956593719,Rob N Hood,"96% of Australians took a Covid vaccine. 
4% of Australians understand electric cars can’t work.",https://x.com/RobRob1965/status/2030647049956593719,"""electric cars"" lang:en filter:replies"
2030646877687885962,GlobalConflictLiveHQ,This is gonna be a major shift in the electric cars industry,https://x.com/GlobalconflictL/status/2030646877687885962,"""electric cars"" lang:en filter:replies"
2030646586251067430,Jenna,"Yes, Musk is indeed impressive: electric cars, rockets, brain-computer interfaces.",https://x.com/JennaWDavis/status/2030646586251067430,"""electric cars"" lang:en filter:replies"
2030644863054586275,DarkHelmet,They have electric cars!,https://x.com/ZeroSumGame1980/status/2030644863054586275,"""electric cars"" lang:en filter:replies"
2030643850092401008,Daisy,The best electric cars so far,https://x.com/DaisyDu37373685/status/2030643850092401008,"""electric cars"" lang:en filter:replies"
2030643257147834702,Boilermakerkev,I don’t think Bezos is telling you to drive electric cars. He’s one of the dudes that’s like go get yours.,https://x.com/boilermakerkev/status/2030643257147834702,"""electric cars"" lang:en filter:replies"
2030643143331451173,james gordon patterson,why aren't you leftists driving your hyper expensive electric cars instead?,https://x.com/SweetJamesJGP3/status/2030643143331451173,"""electric cars"" lang:en filter:replies"
2030641798977028298,Multiverse Heroes,Lithium/cobalt/Gold/Diamond/ Electric cars Africa,https://x.com/Multiverse78615/status/2030641798977028298,"""electric cars"" lang:en filter:replies"
2030641373154570606,The Ghost of Jacque Ellul,"Prolly just avoid electric cars, taxis, electricity, phones, internet  forever: be totally fine 

Just don’t go outside, think independently, or believe yourself",https://x.com/EditorsTopPick/status/2030641373154570606,"""electric cars"" lang:en filter:replies"
2030640721473241525,David Coleman,Electric Cars are looking a lot more attractive now.,https://x.com/dcol9186/status/2030640721473241525,"""electric cars"" lang:en filter:replies"
2030640562458550448,meτa τraveler,And electric cars,https://x.com/metatraveler_/status/2030640562458550448,"""electric cars"" lang:en filter:replies"
2030640407185379347,Oo,"Okay, electric cars are actually starting to get pretty interesting now",https://x.com/oabsad/status/2030640407185379347,"""electric cars"" lang:en filter:replies"
2030638348268638399,Martin Quarrington,Electric cars are not the answer at all,https://x.com/mleeq1/status/2030638348268638399,"""electric cars"" lang:en filter:replies"
2030638320271732836,ENTROPY,Electric cars are retarded af,https://x.com/777ENTROPY777/status/2030638320271732836,"""electric cars"" lang:en filter:replies"
2030636314723242230,David Kelly,So governments can pollute the world like this and then tell us we need to drive electric cars for the sake of the planet,https://x.com/DavePjb/status/2030636314723242230,"""electric cars"" lang:en filter:replies"
2030636223539408902,CraigsCache,"I only personally attended one FC1 race. I’m not saying they race bad. They are just so lame compared to supercars.
All unbranded generic electric cars…
If they had been added as a support class to the existing supercars class I would’ve been all for it. But replacing them? It",https://x.com/CraigsCache/status/2030636223539408902,"""electric cars"" lang:en filter:replies"
2030636187208089882,Andy Douglas,"Woke hairdryer electric cars with a button to push when you want to overtake, you take us for fools.",https://x.com/Andy___Douglas/status/2030636187208089882,"""electric cars"" lang:en filter:replies"
2030635659958903155,Grok,"Haha, spot on! Rockets, electric cars, and maybe even some AI to figure out the universe. That kid's got quite the destiny ahead. What a timeline!",https://x.com/grok/status/2030635659958903155,"""electric cars"" lang:en filter:replies"
2030635566958555606,AnonRoberto,Maybe building rockets or building electric cars?,https://x.com/AnonSaged/status/2030635566958555606,"""electric cars"" lang:en filter:replies"
2030634178794963200,"Rob Boyd, Esq",It seems that electric cars don't like  short journeys.,https://x.com/AvonandsomerRob/status/2030634178794963200,"""electric cars"" lang:en filter:replies"
2030633579156275384,KCinFL,"Having learned a lot about electric cars and solar panels since the book and movie, I question if a day of solar charging with the portable panels would be enough to 1) keep the heat on all night 2) move something the size of a small RV all night across sand.",https://x.com/KCharlesRoss/status/2030633579156275384,"""electric cars"" lang:en filter:replies"
2030633210611138763,Darren C,"It’s all about choice and electric cars don’t suit anyone, especially people who like driving",https://x.com/DazzaCumber/status/2030633210611138763,"""electric cars"" lang:en filter:replies"
2030633188813406519,Defi Rang£r,"Can a legitimate hustler afford a good solar setup of 7M?
Can a legitimate hustler say fuck fuel prices and switch electric cars ?
Can a banker even afford starlink at home ?  
My bro please no let me start with you",https://x.com/defi_ranger8080/status/2030633188813406519,"""electric cars"" lang:en filter:replies"
2030632739574075842,Angela,"I don’t do a lot of miles, I love my electric car, I get a cheap electric to charge at night. The newer electric cars do have a longer range and fast charging at stations takes no time. It’s lovely not worrying about petrol prices",https://x.com/go93671/status/2030632739574075842,"""electric cars"" lang:en filter:replies"
2030632649283502267,Universal News,"This is why solar is the future, with more and more electric cars hitting the streets solar power will play a very big role",https://x.com/UniversalNewzHQ/status/2030632649283502267,"""electric cars"" lang:en filter:replies"
2030632161053917215,Pranav Jindal,Correction: No car has better automatic drivability than electric cars.,https://x.com/pranavjindal999/status/2030632161053917215,"""electric cars"" lang:en filter:replies"
2030631610618630265,SAMO,Is that mean the electric cars industry will go for super cycle soon ?,https://x.com/Samokhedr/status/2030631610618630265,"""electric cars"" lang:en filter:replies"
2030630140200268213,tony,Yall better start buying electric cars in LA,https://x.com/j_damion/status/2030630140200268213,"""electric cars"" lang:en filter:replies"
2030628140004073593,Tenement Rebel Bitch,Electric cars might be in way ahead of schedule,https://x.com/SatyagrahAlba/status/2030628140004073593,"""electric cars"" lang:en filter:replies"
2030627922084602155,flyoverland,Canada. I thought all you libs up there had electric cars,https://x.com/flyoverland/status/2030627922084602155,"""electric cars"" lang:en filter:replies"
2030627401244524876,msau,"Electric cars make sense once you are operating with a higher income & have room to work with. They are especially good if you have a decent income & salary sacrifice in some states/industries, though those gov incentives are closing fast. They are already slammed shut for PHEV.",https://x.com/msignau/status/2030627401244524876,"""electric cars"" lang:en filter:replies"
2030627056883486885,John L.,Nope. Our infrastructure can't handle it. The cars are great for Europe cus it's tiny. But not our country. I don't want to stop for 2 hours while on a road trip that I can stop once for 5 min to fill up on. Electric cars were not built for family vacations. Theyre a trap.,https://x.com/mr_twstrs/status/2030627056883486885,"""electric cars"" lang:en filter:replies"
2030626599767331017,Mike,"Electric cars or tucks for this matter have no soul, makes no sound. Its mid.",https://x.com/MikePunch_/status/2030626599767331017,"""electric cars"" lang:en filter:replies"
2030625475740025105,Sergio,"Assembly to C is like gas to electric cars.
AI is more like manual vs autonomous driving.",https://x.com/sergio_noodles/status/2030625475740025105,"""electric cars"" lang:en filter:replies"
2030625174844805485,Ryan Blair,20 years ago I was hoping there'd be so many electric cars on the roads by mid 2020s that wars would no longer be fought over oil. It's taking a long time...,https://x.com/RyanBlairz1/status/2030625174844805485,"""electric cars"" lang:en filter:replies"
2030622194565325083,Green Strip Show,"Sounds like you were ripped off to me. Why buy something that pollutes & needs to scrapped & cost a fortune to run? Worst of all that 2 min thing that’s not enough time to eat , sleep , pee & see beautiful scenery . You really think people buy electric cars to accelerate fast !?",https://x.com/greenstripshow/status/2030622194565325083,"""electric cars"" lang:en filter:replies"
2030620506324389990,justin n collin,"Yes the electric cars are the brightest especially with the light bars , I keep thinking everyone is on high beams but they aren’t it’s just the normal setting .",https://x.com/jacknoodles/status/2030620506324389990,"""electric cars"" lang:en filter:replies"
2030620448778555901,P. D. York,"Healthy, electric cars? Yes.",https://x.com/PDYorkTheWriter/status/2030620448778555901,"""electric cars"" lang:en filter:replies"
2030619990068523511,Grant,"Some now claim up to 400 

But reality is probably 300 is doing motorway 

My bmw ix1 says 270 but realistic is 200 maybe 220 in summer 

Also as the battery gets older it gets worse 

2nd hand market for electric cars will be terrible",https://x.com/G_Man_Baker/status/2030619990068523511,"""electric cars"" lang:en filter:replies"
2030619778537132286,ausserirdischesindgesund,We've got electric cars and heat pumps now. We did not have that in the 1970ies.,https://x.com/RalphAichinger/status/2030619778537132286,"""electric cars"" lang:en filter:replies"
2030619692084179030,Pimento Ukkosnokkos,"""--The problems happen when radical innovation is needed, as in the shift from gasoline to electric vehicles. The great makers of electric cars have either been new entrants, like Tesla and BYD, or old ones who have had their insides stripped, like MG.""",https://x.com/nahkatakkimies/status/2030619692084179030,"""electric cars"" lang:en filter:replies"
2030618818117312862,Fabio C.Raven,"Another good example that clearly shows that many people don’t realise what’s the real difference between a Tesla and all others (great, good looking) electric cars.
Good luck",https://x.com/CaneverFabio/status/2030618818117312862,"""electric cars"" lang:en filter:replies"
2030618325638623545,Nairno,"A millionaire who shops at Waitrose and drives the newest electric cars telling the working class to eat a certain way, drive certain cars and to live a certain way is out of touch fella",https://x.com/nairno03/status/2030618325638623545,"""electric cars"" lang:en filter:replies"
2030618104280088989,ClareEVOwners,"New Battery Electric Vehicle (BEV) registrations in County Clare experienced significant growth in early 2026, with a total of 217 new electric cars registered during January and February 2026, compared to 126 during the same period in 2025.",https://x.com/clareevowners/status/2030618104280088989,"""electric cars"" lang:en filter:replies"
2030617290736271529,Freddy,We are not self sufficient in anything. But at least the electric cars that are already here can be run on fuel produced here.,https://x.com/Freddy717263/status/2030617290736271529,"""electric cars"" lang:en filter:replies"
2030615760284823557,annonymus,Save the planet! Use paper straws! No plastic bags! Electric cars!,https://x.com/Gicuvoinicu/status/2030615760284823557,"""electric cars"" lang:en filter:replies"
2030611495638139334,Marvin Hills,"Not to mention government trying to “motivate” certain behaviors (or industries) by giving extra deductions or credits (like electric cars).   Likewise, government wants to benefit (buy votes from?) certain people, like giving  credits for child care or tuition expenses.",https://x.com/Marv_IndianaCPA/status/2030611495638139334,"""electric cars"" lang:en filter:replies"
2030609257427513824,Sebastian Peitsch,You can’t substitute natural gas with nuclear power unless you switch to heat pumps and electric cars - which Germany is ALSO blocking right now by rolling back incentives and laws.,https://x.com/SPeitsch/status/2030609257427513824,"""electric cars"" lang:en filter:replies"
2030606954326839718,Rob in Spain,"If I hear the words ""battery, harvesting, deploy and mode"" again I won't be watching this shit show of a race again. Formula E for electric cars, Formula H for these hybrid cars and a F1 for cars that can go as fast as the driver and designer dare go.Give me a screaming V8 anyday",https://x.com/countrycasas/status/2030606954326839718,"""electric cars"" lang:en filter:replies"
2030605700859060461,LTre,"Yo. There's loads of us actually. But I also enjoy Formula E, because I can appreciate other racing series and don't think electric cars are ""woke"" or bad.",https://x.com/LDTreloar/status/2030605700859060461,"""electric cars"" lang:en filter:replies"
2030601114295369893,Marcoplo,"F1  2026 electric cars battery high, battery low.",https://x.com/marcoreparco/status/2030601114295369893,"""electric cars"" lang:en filter:replies"
2030601040882462889,NATO POTT,Suits trumps agenda to push for electric cars,https://x.com/Pollitt3Pollitt/status/2030601040882462889,"""electric cars"" lang:en filter:replies"
2030599692862537808,I,Not using fossil fuels is for peace times. Refusing to allow mass import of electric cars is also stupid as hell. I'd also zero rate BESS. Let the country install solar at household level at scale. But we have anga who in charge.,https://x.com/W_Asherah/status/2030599692862537808,"""electric cars"" lang:en filter:replies"
2030598761408323778,Ojichan,"I'll even give you 1 idea…

You 3 in £1000 petrol cars 
New 3 in the cheapest nastiest electric cars

Old meets New",https://x.com/OffGridOnChain/status/2030598761408323778,"""electric cars"" lang:en filter:replies"
2030597268961972242,Moonwalking dreamer,"Bit you ignorance is showing as the amount of radiation pumping out of electric cars are ridiculous, that's why I'd never consider one",https://x.com/mooningdreamer1/status/2030597268961972242,"""electric cars"" lang:en filter:replies"
2030592946714628366,Christopher,Definitely not newsomes  fault.  He wouldn't  have that problem  if everyone  had electric cars.,https://x.com/Christo06850596/status/2030592946714628366,"""electric cars"" lang:en filter:replies"
2030591362320552094,Johnny Chrismas,Electric cars price will skyrocket,https://x.com/JeanNol68183654/status/2030591362320552094,"""electric cars"" lang:en filter:replies"
2030590916373659782,Cockney Rebel,"Why, sales are declining as a percentage of cars sold, that doesn't sound like satisfaction.",https://x.com/RebelHQ/status/2030590916373659782,"""electric cars"" lang:en filter:replies"
2030590522931216740,Roy MG,"1) Electric cars sold due to huge subsidies 
2) The subsidies have been significantly reduced
3) China are producing much cheaper EVs
4) People are skint because of our woeful socialist government",https://x.com/RoyMG10/status/2030590522931216740,"""electric cars"" lang:en filter:replies"
2030590258291585156,jonh casablanca,California is following the footsteps of the province of Quebec in Canada  in order to win the contest to have the most expensive gas in town. It seems that we have the same price now. Many people at work who live outside city bought electric cars because of 600$/month,https://x.com/Mabel514450/status/2030590258291585156,"""electric cars"" lang:en filter:replies"
2030590120974532729,Michael Crocker,"So when gas prices skyrocket in next few months, please remember all those people with solar power and electric cars, getting all the power they need.",https://x.com/Michael60594682/status/2030590120974532729,"""electric cars"" lang:en filter:replies"
2030583017853309077,Aubrey,"Only fertiliser worries me, the rest is a net positive, no data centres, electric cars excellent",https://x.com/wylie_the_wolf/status/2030583017853309077,"""electric cars"" lang:en filter:replies"
